text,Municipality ,Feature Label
En algunos alimentos y materias primas van + de 60 d°as sin reponer inventarios. Dios proveer†?,Caracas,2
"3 a§os con el $ 6,30 para importar alimentos y medicinas y NO HAY NI ALIMENTOS NI MEDICINAS, #CORRUPCI?NROJA",Caracas,2
"La genial idea del control de compra de alimentos ,segun la cedula , limitado a una vez por semana ,fue de la ""defensoria del pueblo""",Caracas,2
"Pdte . @NicolasMaduro : El primero sistema cambiario es a (6.30 Bs.) y garantiza medicinas, maquinarias, alimentos ; representa un 65 o 70%.",Caracas,2
Incautaron 200 toneladas de alimentos en #Caracas que estaban escondidas http:// ow.ly/IEPsK pic.twitter.com/VXWnx3AhJ1 v°a : @la_iguanatv,Caracas,2
? @noticierovv : Red de supermercados D°a a D°a pasar† a formar parte de la red de distribuci¢n de alimentos PDVAL? OTRO ROBO M?S DEL GOBIERNO,Caracas,2
Instalando los alimentos de lo que ser† la mega jornada!! @GcMercalfalcon pic.twitter.com/LVGTw0vYPk,Caracas,2
Alimentos perecederos y no perecederos despachan desde CD Chivacoa @mercalyaracuy a 37 Casas de Alimentaci¢n. pic.twitter.com/TqBf6NyfRC,Caracas,2
@VillegasPoljakE Realiz† recorrido en Plan de Manzano para distribuir alimentos al pueblo pic.twitter.com/CjrYWuKtwJ,Caracas,2
@VillegasPoljakE informa el decomiso de alimentos desde el Frente Francisco de Miranda pic.twitter.com/oN3irl1YxB,Caracas,2
@JauaMiranda denuncia utilizaci¢n de talleres mec†nicos para esconder alimentos del pueblo http:// goo.gl/r6pjli pic.twitter.com/XPUgtCa81y,Caracas,2
"La log°stica para Asunci¢n del @DvoTachira debe incluir cuidar (vigilar) la ingesta de alimentos , involucrarse en la cocina del hotel.",Caracas,2
El sucio de Pastrana declarando que a los colombianos no le permiten comprar alimentos y los sacan de las colas. Repatrialos habla paja.,Caracas,2
Anaqueles de Abasto Mercal Guanarito abastecidos para ofrecer alimentos a precios justos #ContactoConMaduroNro18 pic.twitter.com/flDLS5vBjf,Caracas,2
"El gobierno posee la red de distribuci¢n de alimentos m†s grande del pa°s, son ustedes los responsables de la crisis #MaduroElModeloFracasï",Caracas,2
Ch†vez: El tema de los alimentos es sagrado para la revoluci¢n bolivariana pic.twitter.com/kPcQhJ7M32 (V°a: @EslandesOficial ),Caracas,2
El Papa invita a repensar sistema de producci¢n y distribuci¢n de alimentos http:// peq.cc/iaXYP @NicolasMaduro @czosorio @YvanJoseBello,Caracas,2
"Sordera, ceguera, soberbia: ingredientes del agravamiento de la escasez de alimentos .",Caracas,2
Despacho de frutas hortalizas y otros alimentos para el PAE desde nuestro C.D. Ali Primera de El Tigre @MercalAnz pic.twitter.com/ZR73yu3X2g,Caracas,2
@mercal_cojedes Misi¢n Alimentaci¢n casa x casa lleva alimentos a la comunidad Sabana Grande. #ApoyoTotalADiosdado pic.twitter.com/pHHYHWb3Du,Caracas,2
"Ministro de Lamentacion, alimentaci¢n, afirm¢ que reserva de alimentos es para 2.5 meses. Interesante informaci¢n, no tiene reserva.",Caracas,2
"#AbastecimientoSeguro Porque Ocultarle al Pueblo los Alimentos ,Es Una Violacion de Los Derechos Humanos,Carcel Para Los Acaparadores.",Caracas,2
"En Vista Hermosa @MercalAnz benefici¢ a 450 personas expendiendo 6,5 ton de alimentos pic.twitter.com/5vlToQsx9v",Caracas,2
SM San Roque distribuyo 7.68 TM de alimentos atendiendo a 671 personas. @MercalAnz pic.twitter.com/6hbVvsqzbq,Caracas,2
Abastos Las Delicias de @MercalApure contin£a d°a a d°a garantizando los alimentos de la cesta b†sica al pueblo. pic.twitter.com/z2uNbasHze,Caracas,2
Compra lo necesario no le quites el derecho a otro de adquirir sus alimentos . #VzlaPaLanteConMaduro pic.twitter.com/O80eUegoNv,Caracas,2
@mercalyaracuy el fin de semana atendi¢ a 7107 familias d Bases d Misiones y ejes censales con 185 TM de alimentos . pic.twitter.com/TPoePpn9me,Caracas,2
Voceros de 89 Bases de Misiones articulan distribuci¢n de alimentos a travÇs de @mercalmonagas pic.twitter.com/CK6FhuZaRG,Caracas,2
Hoy en Macarao beneficiando 1200 personas de los Consejos Comunales organizados con 7.8 TM de alimentos #GiraExitosa pic.twitter.com/9KRrAOVmIe,Caracas,2
"@mercalyaracuy atendi¢ este s†bado a 446 personas con 9,15 TM de alimentos #GiraExitosa pic.twitter.com/WmkqfFndEq",Caracas,2
Las Redes de Distribuci¢n y Comercializaci¢n de Alimentos privadas se deben cambiar para acabar con las mafias y la guerra econ¢mica,Caracas,2
#Maduro la denuncia popular hizo posible la recuperaci¢n de alimentos y productos acaparados.,Caracas,2
Indignaci¢n me da cuando un chavista mediocre e ignorante hace se alegra en colas por compra d alimentos . No reaccionan ant tanta humilaci¢n,Caracas,2
El que conduzcas un autob£s no te hace m†s humilde ni igual a un pueblo con el que juegas al renerlo sin alimentos .,Caracas,2
"PLANTA DE DETERGENTES POLAR VALENCIA - TOMADA POR LA GN EN ESTOS MOMENTOS Y ESTA TARDE EXPROPIARON UNA DISTRIBUIDORA DE ALIMENTOS """,Caracas,2
Es crimen de lesa humanidad que la poblacion de todo un pais con grandes recursos no tenga los alimentos y las medicinas que requiere.,Caracas,2
"@YvanJoseBello en el bicentenario d san bernandino,caracas Asegurando q hay alimentos para del Pueblo @RABSA_OFICIAL pic.twitter.com/LqfEqXYJBF",Caracas,2
En @RABSA_OFICIAL San Bernardino/Caracas anaqueles repletos de Alimentos a precios justos #MaduroDefiendeLaPatria pic.twitter.com/sPAotrWmjw,Caracas,2
MADURO SE BURLA DE VENEZUELA....LE OFRECE A LOS ARABES ENVIARLES ALIMENTOS ....CUANTA BURLA SOPORTAREMOS.....CUANDO TENDREMOS DIGNIDA.,Caracas,2
"SEDE DEL PSUV EN C?CUTA COLOMBIA SE VENDE ALIMENTOS VENEZOLANOS pic.twitter.com/9QLg5EdWJK ?""",Caracas,2
"COMPREN LOS ALIMENTOS QUE NO NECESITEN NEVERA, ARROZ, GRANOS ENLATADOS, PASTAS, VELAS, BOMBONAS DE GAS, PRODUCTOS ENVASADOS LARGA DURACION..",Caracas,2
"Es injusto prohibir venta de alimentos a menores de edad, cuando muchos adolescentes ya tienen familias conformadas.",Caracas,2
Los Maduro Flores en la muralla china en relax y ell pueblo destragado en cola por alimentos .,Caracas,2
"≠ A TRAVêS DE LOS OPERATIVOS EL PUEBLO TIENE SUS ALIMENTOS GARANTIZADOS, EL LLAMADO ES ≠ LA CALMA ! #NadieParaAVzla pic.twitter.com/iLSQx3aPfr",Caracas,2
ACTIVOS EN ABASTOS SUPERMERCADOS Y SITIOS DE DISTRIBUCI?N DE ALIMENTOS PERSONAS INTENTANDO AGITAR O BUSES CON GENTE DE OTRO LUGAR DENUNCIALO,Caracas,2
""" @LeylaMartinR : Maduro y su hijo de gira por China mientras en Venezuela la gente inici¢ 2015 en cola por #Alimentos pic.twitter.com/I6DkrLEPRX",Caracas,2
"Centro de dist en @Pdval_Aragua despacha 40 TM/ Alimentos a puntos de venta, hoy. #VenezuelaProductivaNoSeDetiene pic.twitter.com/Hyi3951Hjl """,Caracas,2
M†s de 1.000 toneladas de alimentos fueron incautados en Barinas durante 2014. V°a @avnve http://www. avn.info.ve/node/279472,Caracas,2
"Autoridades desde @RABSA_OFICIAL llaman a la poblaci¢n a mantener la calma, garantizan alimentos . pic.twitter.com/scEp7YrzFd",Caracas,2
Desde ya ser†n inspeccionadas redes p£blicas de distribuci¢n de alimentos . V°a: @Mincioficial http:// goo.gl/fb/DXwgjK,Caracas,2
Oficializada creaci¢n del Centro Nac d Balance Alimentos para #ProducirPorVenezuela @CzOsorio http://www. correodelorinoco.gob.ve/nacionales/ofi cializada-creacion-centro-nacional-balance-alimentos/ ? pic.twitter.com/RQugLD0lIe,Caracas,2
Conozca los entes que fueron creados para mejorar distribuci¢n de alimentos . V°a: @la_iguanatv http:// ow.ly/GSOhy,Caracas,2
Gobierno aprueba la creaci¢n del Centro Nacional de Balance de Alimentos . V°a: @primicias24 http:// goo.gl/nUkkfR,Caracas,2
"Matan a millones de personas, faltan alimentos b†sicos, todo esta carisimo, pero con las papitas de macdonalds no se metan,MA•ANA A LA CALLE",Caracas,2
Distribucion planificada @mercal_cojedes en la comunidad Limoncito mcpio. Ezequiel Zamora expendiendo 7TM alimentos pic.twitter.com/3NjZUuuWAw,Caracas,2
"CA Yaracuy trabajando para el pueblo, cargando alimentos red directa de @mercalyaracuy #2015DespliegueProductivo pic.twitter.com/3gt5sL2LCH",Caracas,2
En Anzoategui dispersan con gas lacrimogeno cola para comprar alimentos en pic.twitter.com/LfOPiA5Dvn #pensionados,Caracas,2
Mercal Guanarito al servicio de la poblaci¢n con un abastecimiento completo de alimentos @Mercalportu pic.twitter.com/XU9aEw7DBa,Caracas,2
"#RevolucionAlimentariaYProductiva en Pquia Charallave, Miranda expendiendo 30TM de alimentos para 1500 familias pic.twitter.com/rXJwcnGSZA",Caracas,2
#RevolucionAlimentariaYProductiva es Feria navide§a El Furrial con 105 tm de alimentos a precio justo pic.twitter.com/Bq1QKiC7IS,Caracas,2
3892 pers. beneficiadas con 25.3TM de alimentos Parroquia Juan de Villegas Mcpio. Iribarren en Lara @MinppalOficial pic.twitter.com/ovbfNs4vKu,Caracas,2
"q navidades tan tristes, sin cesta tickests ,inflaci¢n ,escasez de medicamentos y alimentos y aun no abres los ojos. #pensionados #cestatik",Caracas,2
"Lamentable y cruel dilema de pensionados, o compran alimentos o medicinas.Cualquiera d las opciones pone en peligro sus vidas #pensionados",Caracas,2
Abastecimiento en C.A PICHINCHA de @mercal_cojedes garantizando el acceso a los alimentos de los cojede§os pic.twitter.com/5DtO3Kc6WL,Caracas,2
Bodega M¢vil de @PdvalEnTachira con 4Mil500Kg de Alimentos benefici¢ a 200 Familias. @VielmaEsTachira pic.twitter.com/fZpxGRRqBH,Caracas,2
Miranda. Degustaci¢n de alimentos 4s en estaci¢n del ferrocarril. Charallave. #2015A§oDeProducci¢nYExportaci¢n pic.twitter.com/zvEEbkfbBr,Caracas,2
Hasta las 5 de la tarde estar† activa la Feria Navide§a de nuestra #sedeccs . ≠ Alimentos y regalos a buenos precios! pic.twitter.com/6kG6un9aJ6,Caracas,2
"#AnaquelesVaciosEnVenezuela #ChavistaEresCompliceOPendejo Supermercado Don Sancho El Llanito Caracas pic.twitter.com/UKndOzuusb """,Caracas,2
RT @Elmariscal95 El legado del comandante #MaduroQuedateEnChina pic.twitter.com/fENFRzleAU #AnaquelesVaciosEnVenezuela @Mojonero @hastaeLgorro,Caracas,2
"Precio actual del barril venezolano es $42.29 en base a WTI de $48.77, relacion de las ultimas 3 semanas - #AnaquelesVaciosEnVenezuela",Caracas,2
Camaradas no hay escasez... Pero ?? pic.twitter.com/s4TwTIc3jj #A22MesesDeTuSiembraComandante #AnaquelesVaciosEnVenezuela,Caracas,2
"Precio actual del barril venezolano es $43.31 en base a WTI de $49.87, relacion de las ultimas 3 semanas - #AnaquelesVaciosEnVenezuela",Caracas,2
RT @Team_AntiRojos #AnaquelesVaciosEnVenezuela pic.twitter.com/s8lb9GMSo1 @dulcesvictorias @trafficVARGAS @araelvi @MARTINPUERTA @gustavomotan,Caracas,2
" @TachiraFuerte : CAGUA Central Madeirense, 4 de enero #AnaquelesVaciosEnVenezuela pic.twitter.com/EXRk6ZfwrK ",Caracas,2
"Precio actual del barril venezolano es $45.69 en base a WTI de $52.69, relacion de las ultimas 3 semanas - #AnaquelesVaciosEnVenezuela",Caracas,2
Hambre es lo £nico seguro que tengo,Caracas,2
Yo tambiÇn. No hay otra forma de acabar con el hambre y la pr†ctica de comer directamente de la basura. https:// twitter.com/Fuego18/status /781615558416408576 ?,Caracas,2
"Solo observar econom°a moribunda, hambre y miseria en Vzla, bloqueo de participaci¢n en recolecci¢n de 20% firmas, define al Gobierno Maduro",Caracas,2
Juegan con el hambre y el bolsillo de nuestros servidores p£blicos. Solo a @ElHatillo le deben m†s de 500 millones de bol°vares pic.twitter.com/ZKptKyU2Ys,Caracas,2
Venezuela muere de hambre porque una c£pula se rob¢ lo que era para la comida y destruy¢ producci¢n nacional. Den la cara! #vzlaempobrecida,Caracas,2
"Se dedica mucho dinero a propaganda internacional. A la revoluci¢n le da igual el hambre , y las comisiones en d¢lares dejan m†s.",Caracas,2
"David Viana: Oprimido por la miseria y el hambre , el pueblo de Guarenas est† resteado con el Revocatorio. pic.twitter.com/u8q1TWgMpq",Caracas,2
El gobierno juega con el hambre y bolsillo de nuestros trabajadores al no transferir lo que nos corresponde por aumentos salariales,Caracas,2
"Venezuela No son mendigos, son venezolanos que buscan entre la basura comida porque tienen hambre ! pic.twitter.com/y1nmDLTCjG",Caracas,2
Mendoza es rico.de cuna y no le importa nuestro pais. Usa tu hambre como arma para tumbar un gobierno #VenezuelaHatesMaduro pic.twitter.com/QUQmVwCK5i,Caracas,2
Vielma Mora comprar† los estrenos en Panam†. Antes muertos (de hambre ) que sencillos. Aqu°: http:// konzapata.com/2016/09/maduro -les-llena-los-bolsillos-a-los-gobernadores-y-estos-entran-en-la-feria-del-shopping/ ?,Caracas,2
Consecomercio: El Gobierno no puede ocultar el hambre y la pobreza http:// bit.ly/2dkXtzn pic.twitter.com/dskDrXYma9,Caracas,2
Gobierno #CastroComunista busca controlar a personas con comida El resultado es #hambre para todos By @FMPinilla pic.twitter.com/6aeTxMrB7J,Caracas,2
El guiso del Arco Minero y el hambre que pasa el pueblo... en #VisorPais https:// youtu.be/KjkeOtxhkKE,Caracas,2
"Educaci¢n en ruinas, el Gobierno habla de alimentaci¢n escolar y en la escuela lo que hay es hambre , y un ni§o que no come, no aprende. pic.twitter.com/PHErnRDq4C",Caracas,2
AlmorcÇ hace como 1 hora y ya tengo hambre,Caracas,2
"La destrucci¢n del aparato productivo, trajo cm consecuencia el hambre q pasamos. @maximo_sanchez . @JoseAGuerra pic.twitter.com/tDBwTpT3Tj",Caracas,2
"Hambre en Venezuela: Cientos de personas obligadas a buscar comida entre la basura http:// bit.ly/2cqZpWv pic.twitter.com/XtzBqni8RZ """,Caracas,2
Las mascotas venezolanas pasan hambre al profundizarse la crisis econ¢mica - http:// goo.gl/gCZgZ4 pic.twitter.com/oZl6G63Nki,Caracas,2
Hambre es lo £nico seguro que tengo,Caracas,2
""" @ReporteYa : #29S Pollos CLAP en Puerto Ordaz. Se burlan del hambre del pueblo. Pesan 750-800 gr c/u pic.twitter.com/Qpa8SHot0Q - @RodrigoQuez """,Caracas,2
Yo tambiÇn. No hay otra forma de acabar con el hambre y la pr†ctica de comer directamente de la basura. https:// twitter.com/Fuego18/status /781615558416408576 ?,Caracas,2
QUE LO SEPA EL MUNDO. VENEZOLANAS MURIENDOSE DE HAMBRE Y SOLO PIDEN LECHE. pic.twitter.com/HI0Wh1Bf6R,Caracas,2
"Solo observar econom°a moribunda, hambre y miseria en Vzla, bloqueo de participaci¢n en recolecci¢n de 20% firmas, define al Gobierno Maduro",Caracas,2
Juegan con el hambre y el bolsillo de nuestros servidores p£blicos. Solo a @ElHatillo le deben m†s de 500 millones de bol°vares pic.twitter.com/ZKptKyU2Ys,Caracas,2
Venezuela muere de hambre porque una c£pula se rob¢ lo que era para la comida y destruy¢ producci¢n nacional. Den la cara! #vzlaempobrecida,Caracas,2
"Se dedica mucho dinero a propaganda internacional. A la revoluci¢n le da igual el hambre , y las comisiones en d¢lares dejan m†s.",Caracas,2
"Mi TL es: cuca, nude, picada, pajua, pescado, tetas, maldito Maduro y quedÇ con hambre . El venezolano es un ser de curiosas costumbres.",Caracas,2
"David Viana: Oprimido por la miseria y el hambre , el pueblo de Guarenas est† resteado con el Revocatorio. pic.twitter.com/u8q1TWgMpq",Caracas,2
El gobierno juega con el hambre y bolsillo de nuestros trabajadores al no transferir lo que nos corresponde por aumentos salariales,Caracas,2
"Venezuela No son mendigos, son venezolanos que buscan entre la basura comida porque tienen hambre ! pic.twitter.com/y1nmDLTCjG",Caracas,2
Mendoza es rico.de cuna y no le importa nuestro pais. Usa tu hambre como arma para tumbar un gobierno #VenezuelaHatesMaduro pic.twitter.com/QUQmVwCK5i,Caracas,2
Vielma Mora comprar† los estrenos en Panam†. Antes muertos (de hambre ) que sencillos. Aqu°: http:// konzapata.com/2016/09/maduro -les-llena-los-bolsillos-a-los-gobernadores-y-estos-entran-en-la-feria-del-shopping/ ?,Caracas,2
Consecomercio: El Gobierno no puede ocultar el hambre y la pobreza http:// bit.ly/2dkXtzn pic.twitter.com/dskDrXYma9,Caracas,2
Gobierno #CastroComunista busca controlar a personas con comida El resultado es #hambre para todos By @FMPinilla pic.twitter.com/6aeTxMrB7J,Caracas,2
El guiso del Arco Minero y el hambre que pasa el pueblo... en #VisorPais https:// youtu.be/KjkeOtxhkKE,Caracas,2
Alguien que le diga al hambre que me da cada 5 minutos que soy venezolano.,Caracas,2
"La destrucci¢n del aparato productivo, trajo cm consecuencia el hambre q pasamos. @maximo_sanchez . @JoseAGuerra pic.twitter.com/tDBwTpT3Tj",Caracas,2
"Hambre en Venezuela: Cientos de personas obligadas a buscar comida entre la basura http:// bit.ly/2cqZpWv pic.twitter.com/XtzBqni8RZ """,Caracas,2
Las mascotas venezolanas pasan hambre al profundizarse la crisis econ¢mica - http:// goo.gl/gCZgZ4 pic.twitter.com/oZl6G63Nki,Caracas,2
##YoQuieroQVzlaVuelvaAlTiempo en que los ni§os y las mascotas no mor°an de hambre y falta de medicamentos #1SeptTodosALaCalle,Caracas,2
"Los £nicos motores q ha encendido este Gob han sido los el hambre ,miseria,violencia #VamosPorEl20 pic.twitter.com/lIaXCEIZkc "". @maximo_sanchez",Caracas,2
"unidadvenezuela El hambre , el dolor de la gente, la rabia del pueblo no admite m†s dilaciones: Venezuela #MarchaACaracas este #1Sep """,Caracas,2
"#Graficodelasemana Amor con Hambre , no dura #Economia #petroleo #Venezuela @Ecoanal°tica https://www. instagram.com/p/BIqi-AzADkj/",Caracas,2
"http://www. cesarmiguelrondon.com/opini¢n-2/el-e spacio-de-mis-amigos/ese-carajito-aqui-no-entra-leonardo-padr¢n/ ? INS?LITA REVOLUCI?N: INSEGURIDAD, HAMBRE , MISERIA, ESCASEZ, REPRESI?N, CORRUPCI?N, INFLACI?N, DICTADURA",Caracas,2
@ladyllada @djaimesster Y esta se§ora a quien culpara por la muerte de miles de venezolanos por hambre y falta de medicinas,Caracas,2
". #ConHambreGraciasANicolas no dejaremos de protestar, el hambre no perdona.@m†ximo_sanchez. @hcapriles . @TomasGuanipa pic.twitter.com/7UgvVxN9pj",Caracas,2
@lahijaderam @CASTORFAVELO es as°... y la verdad q est†n. jodidos no decian con hambre y sin empleo con chavez me restreo... q se jodan!,Caracas,2
las consecuencias de su brutalidad y maldad @CASTORFAVELO : (?) AHORA GRINTAN TENEMOS HAMBRE ! CHAVISTAS ROJO PICHON! pic.twitter.com/O1UR0f1vLy,Caracas,2
El Gobernador de Sucre admite que no tiene capacidad para alimentar a la totalidad de los sucrenses. Revoluci¢n del hambre .,Caracas,2
"Cuman† El saqueo verdadero se lo dieron a Venezuela. El PSUV saque¢ a PDVSA el BCV y la moral de la FAN, eso si es saqueo lo dem†s es hambre",Caracas,2
"Dios provee de alimentos a Venezuela . @la_patilla . @trafficLARA ni§os con hambre ""NO"" #CrisisEducativaVenezuela pic.twitter.com/sL5nvWheQH """,Caracas,2
"Infografia sobre los saqueos, conocidos en la prensa como ""mini estallidos sociales"" o ""protestas por hambre "" pic.twitter.com/V759u39g5s",Caracas,2
Esta es la respuesta que te da el genocoda de @NicolasMaduro a un pueblo con hambre este el dialogo que quier el gob pic.twitter.com/p3SsHvnS4c,Caracas,2
En Carora el pueblo tambiÇn tiene HAMBRE . La gente pide comida al Gobierno de Maduro. pic.twitter.com/sCgj1yLN0B,Caracas,2
